lyrics,label
"Damn, your lips very soft
As I turn my Blackberry off
And I turn your bathwater on
And you turn off your iPhone
Careless whispers, eye fuckin', bitin' ass
Neck, ears, hair, legs, eating ass
Your pussy's too good, I need to crash
Your titties, let 'em out, free at last
Thank God almighty, they free at last
We was up at the party but we was leavin' fast
Had to stop at 7-Eleven like I needed gas
I'm lyin', I needed condoms, don't look through the glass
Chasin' love, all the bittersweet hours lost
Eatin' Asian pussy, all I need was sweet and sour sauce
Tell your boss you need an extra hour off
Get you super wet after we turn the shower off
That's all dem can do (Say wah? Say wah? Say wah? Say wah?)
That's all dem can do
We deal with action ting
Just a badman ting a-dat man do
Action ting, yo, a badman ting
I'm a badman if you know say
Disrespect we no tek, no way Jos
Try that 'pon February the 30th
That's right, couldn't try that no day
When we roll 'round 'pon your block
Nuh badda feel seh we won't spray, like a aerosol can
When we roll 'round 'pon your block
Nuh badda feel seh we won't spray, like an aerosol can
We a gon' smile 'pon court day
Becuh we beat murder charge like O.J

Thats right, Im in it
(Shouldve known I would fall)
Im in it
(Steppin' on cracks on the floor)
That right
(And your boys at your door)
Thats right, Im in it
(Well, you need to fight for your own)
Thats right, Im in it
(Then dont let me at your table)
Im in it
(If you just gonna lay there)
Damn right
(Fist jumps in the air, you love flame wars)
(I'll be gone long, grab that ass, shed your clothes)
You might also like
Uh, picked up where we left off
Uh, I need you home when I get off
Uh, you know I need that wet mouth
Uh, I know you need that reptile
Uh, she cut from a different textile
Uh, she love different kinds of sex now
Uh, black girl sippin' white wine
Put my fist in her like a civil rights sign
And grabbed it with a slight grind
And held it 'til the right time
Then she came like AAAAAHHH!

That's why I'm in it and I can't get out
That's all dem can do (Say wah? Say wah? Say wah? Say wah?)
That's why I'm in it and I can't get out
(That's all dem can do)
That's all dem can do
We deal with action ting
Just a badman ting a-dat man do
That's right I'm in it
I'll be gone long, grab that ass, shed your clothes
Say you long for me, for you
Lay it off with all your rules
Star fucker
Star fucker
Star fucker
Who, where?
Time to take it too far now
Uh, Michael Douglas out the car now
Uh, got the kids-and-the-wife life
Uh, but can't wake up from the nightlife
Uh, I'm so scared of my demons
Uh, I go to sleep with a nightlight
Uh, my mind move like a Tron bike
Uh, pop a wheelie on the Zeitgeist
Uh, I'm finna start a new movement
Uh, being led by the drums
Uh, I'm a rap-lic priest
Uh, gettin' head by the nuns
Uh, they don't play what I'm playin'
Uh, they don't see what I'm sayin'
Uh, they be ballin' in the D-League
Uh, I be speakin' Swaghili135Embed",0
"Dirt and grime and filth inside
The story of my lifetime
Of cheating, stealing, never feeling
Pain of a brother, your dirty mother
Ha, ha, ha, look how far we are
G-G-G-Good work, Charlie
(Perfect!)

Yeezy, Yeezy, Yeezy just jumped over Jumpman
Yeezy, Yeezy, Yeezy just jumped over Jumpman
(You!)
Yeezy, Yeezy, Yeezy, I feel so accomplished
I done talked a lot of shit but I just did the numbers
Herzog and Adidas, man, you know they love it
If Nike ain't have Drizzy, man, they would have nothin', woo!
If Nike ain't have Don C, man, they would have nothin', ooh!
But I'm all for the family, tell 'em, ""Get your money""
Yeezy, Yeezy, Yeezy, they line up for days
Nike out here bad, they can't give shit away
I stuck to my roots, I'm like Jimmy Fallon
I ain't dropped the album but the shoes went platinum (Woo!)
Every time I talk, they say I'm too aggressive
I was out here spazzin', now y'all get the message?!
On the field I'm over-reckless, on my Odell Beckham
2020, I'ma run the whole election, yah!
I've been trending years, y'all a couple days
Yeezy in the house and we just got appraised
Nike, Nike treat employees just like slaves
Gave LeBron a billi' not to run away (You!)
Ten-thousand dollar fur for Nori, I just copped it (You!)
Your baby daddy won't even take your daughter shoppin' (You!)
I done wore designers I won't wear again
Make 'em niggas famous, they get arrogant

Yeezy, Yeezy, Yeezy just jumped over Jumpman, ah!
Yeezy, Yeezy, Yeezy just jumped over Jumpman
(Sonic boom!)
You might also like
Yeezy, Yeezy, Yeezy, this is pure luxury
I give 'em Grey Poupon on a DJ Mustard, ah!
If you ain't poppin' shit then why you rap for, huh?
Plus Kimoji just shut down the app store, ah!
And we made a million a minute, we made a million a minute
(We did)
Yeah, we made a million a minute, we made a million a minute, ah!
Do anybody feel bad for Bill Cosby?
Did he forget the names just like Steve Harvey? (You!)
Tell Adidas that we need a million in production (You!)
I done told y'all, all I needed was the infrastructure (Boom!)
Now we hottest in the streets, it ain't no discussion
James Harden, Swaggy P runnin' up the budget (Yoga flame!)
Keep the work at my baby mama's mama's house
I'm a jerk, you need to work, you need to call my spouse
Yeezy, Yeezy, take a picture with me on Rodeo
Yeezy, Yeezy, Yeezy, I might do my own hotel
Couches, couches, couches, couches, which one should I pick?
I need extra deep, I like my bitches extra thick (Sonic boom!)
Every time I see the news, man it bring me home
Call up DJ Mano, shout out Twilite Tone
We just blessed to be alive, yeah, ain't that the truth?
So let's celebrate the life of Timbuck2
Timbuck2, Timbuck2
Ha, ha, ha, look how far we are, are, are, are, are, are, are
(Perfect!)145Embed",0
"Oh, when it all, it all falls down
Yeah, this the real one, baby
I'm tellin' you all, it all falls down
Uh, Chi-Town, stand up!
Oh, when it all, it all falls down
Southside, Southside
We gon' set this party off right
I'm tellin' you all, it all falls down
Westside, Westside
We gon' set this party off right
Oh, when it all
Man, I promise, she's so self-conscious
She has no idea what she doin' in college
That major that she majored in don't make no money
But she won't drop out, her parents'll look at her funny
Now, tell me that ain't insecurr
The concept of school seems so securr
Sophomore, three yurrs, ain't picked a carurr
She like, ""Fuck it, I'll just stay down hurr and do hair""
'Cause that's enough money to buy her a few pairs
Of new Airs, 'cause her baby daddy don't really care
She's so precious with the peer pressure
Couldn't afford a car, so she named her daughter Alexis
She had hair so long that it looked like weave
Then she cut it all off, now she look like Eve
And she be dealin' with some issues that you can't believe
Single black female addicted to retail, and well
Oh, when it all, it all falls down
And when it falls down, who you gon' call now?
I'm tellin' you all, it all falls down
C'mon, c'mon, and when it falls down
Oh, when it all

Man, I promise, I'm so self-conscious
That's why you always see me with at least one of my watches
Rollies and Pashas done drove me crazy
I can't even pronounce nothing, pass that Ver-say-see!
Then I spent four hundred bucks on this
Just to be like, ""Nigga, you ain't up on this""
And I can't even go to the grocery store
Without some Ones that's clean and a shirt with a team
It seem we livin' the American Dream
But the people highest up got the lowest self-esteem
The prettiest people do the ugliest things
For the road to riches and diamond rings
We shine because they hate us, floss 'cause they degrade us
We tryna buy back our 40 acres
And for that paper, look how low we'll stoop
Even if you in a Benz, you still a nigga in a coupe
You might also like
Oh, when it all, it all falls down
Come on, come on
I'm tellin' you all, it all falls down
And when it falls down, who you gon' call now?
Oh, when it all, it all falls down
Come on, come on
I'm tellin' you all, it all falls down
And when it all falls down

I say, ""Fuck the police,"" that's how I treat 'em
We buy our way out of jail, but we can't buy freedom
We'll buy a lot of clothes, but we don't really need 'em
Things we buy to cover up what's inside
'Cause they made us hate ourself and love they wealth
That's why shorty's hollerin', ""Where the ballers at?""
Drug dealer buy Jordan, crackhead buy crack
And the white man get paid off of all of that
But I ain't even gon' act holier than thou
'Cause fuck it, I went to Jacob with 25 thou
Before I had a house and I'd do it again
Cause I wanna be on 106 & Park, pushin' a Benz
I want to act ballerific like it's all terrific
I got a couple past-due bills, I won't get specific
I got a problem with spendin' before I get it
We all self-conscious, I'm just the first to admit it
Oh, when it all, it all falls down
C'mon, c'mon
And when it falls down, who you gon' call now?
I'm tellin' you all, it all falls down
C'mon c'mon, and when it falls down
Oh, when it all, it all falls down
Southside, Southside
We gon' set this party off right
I'm tellin' you all, it all falls down
Westside, Westside
We gon' set this party off right
Oh when it all, it all falls down
Chi-Town, Chi-Town
We gon' show 'em how we get down
I'm tellin' you all, it all falls down
Now, Syleena, you just like a safe belt, you saved my life
C'mon
Oh when it all, it all falls down
I'm tellin' you all, it all falls down
152Embed",0
"Work it, make it, do it, makes us
Harder, better, faster, stronger
N-Now th-that that don't kill me
Can only make me stronger
I need you to hurry up now
'Cause I can't wait much longer
I know I got to be right now
'Cause I can't get much wronger
Man, I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better
Do it faster, makes us stronger)
(I need you right now!)
(More than ever, hour after hour
Work)
(I need you right now!)
Let's get lost tonight
You could be my black Kate Moss tonight
Play secretary, I'm the boss tonight
And you don't give a fuck what they all say, right?
Awesome, the Christian in Christian Dior
Damn, they don't make 'em like this anymore
I ask, 'cause I'm not sure
Do anybody make real shit anymore?
Bow in the presence of greatness
'Cause right now, thou hast forsaken us
You should be honored by my lateness
That I would even show up to this fake shit
So go ahead, go nuts, go apeshit!
'Specially in my Pastell, on my Bape shit
Act like you can't tell who made this
New Gospel, homie, take six
And take this, haters!
N-Now th-that that don't kill me
Can only make me stronger
I need you to hurry up now
'Cause I can't wait much longer
I know I got to be right now
'Cause I can't get much wronger
Man, I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better
Do it faster, makes us stronger)
(I need you right now!)
(More than ever, hour after hour
Work)
(I need you right now!) Me likey!
You might also like
I don't know if you got a man or not
If you made plans or not
If God put me in your plans or not
I'm trippin', this drink got me saying a lot
But I know that God put you in front of me
So how the hell could you front on me?
There's a thousand you's, there's only one of me
I'm trippin', I'm caught up in the moment, right?
'Cause it's Louis Vuitton Don night
So we gon' do everything that Kan like
Heard they'd do anything for a Klondike
Well, I'd do anything for a blonde dyke
And she'll do anything for the limelight
And we'll do anything when the time's right
Uh, baby, you're makin' it
(Harder, better, faster, stronger)
N-Now th-that that don't kill me (Oh)
Can only make me stronger (Oh)
I need you to hurry up now (Oh)
'Cause I can't wait much longer (Oh)
I know I got to be right now (Oh)
'Cause I can't get much wronger (Oh)
Man, I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better
Do it faster, makes us stronger)
(I need you right now!)
(I need you right now!)
You know how long I've been on ya
Since Prince was on Apollonia
Since O.J. had Isotoners
Don't act like I never told ya
Don't act like I never told ya
Don't act like I never told ya
Don't act like I never told ya
Don't act like I never told ya
Baby, you're makin' it
(Harder, better, faster, stronger)
N-Now th-that that don't kill me
Can only make me stronger
I need you to hurry up now
'Cause I can't wait much longer
I know I got to be right now
'Cause I can't get much wronger
Man, I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better
Do it faster, makes us stronger)
(I need you right now!)
(I need you right now!)
Right now!
Work it harder, make it better
Do it faster, makes us stronger
(I need you right now!)
(I need you right now!)

You know how long I've been on ya
Since Prince was on Apollonia
Since O.J. had Isotoners
Don't act like I never told ya
You know how long I've been on ya
Since Prince was on Apollonia
Since O.J. had Isotoners
Don't act like I never told ya

Told ya, told ya
Never told ya told ya, told ya, told ya
Never told ya told ya, told ya, told ya
Never told ya told ya, told ya, told ya
Never told ya told ya, told ya, told ya
Never over Never over  Never over  Never over 
Never over Never over  Never over  Never over 
(Harder, better, faster, stronger)
Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over
Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over
Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over
Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over174Embed",0
"That she wrote, ""Speech to the Young: Speech to the Progress-Toward""
Say to them, say tothedown-keepers, the sun-slappers
Theself-soilers, the harmony-hushers
Even if you arenot ready for the day, it cannot always be night
Serve, flex, I do work (Work)
Six, I'm like Mike
He's out of sight, woo
You done got me piped
Two-man like Ike
Six out the spot (Uh, uh)
Into the night
Yeah, I'm shakin' the drop (Drop)
I'm still up on top (Aight)
I been had the bop
The devil my opp, can't pay me to stop (It's lit)
My God at the top (La Flame)

We gon' praise our way out the grave, dawg
Livin', speakin', praise God
Walkin' out the graveyard back to life
I serve, follow your word, see with new sight, into the night (Hey)

Yeah, this life I'm livin' (I'm livin')
All the advice been tipped in (That thang)
Gave me that grip, no slippin' (That grip)
Out of my mind, went trippin' (My mind)
Tell me take two when I'm on one (I'm on)
That lookout like no one
Kept it real tight like your son (Your son)
Yeah (La Flame)

We gon' praise our way out the grave, dawg
Livin', speakin', praise God
Walkin' out the graveyard back to life
I serve, follow your word, see with new sight, into the night
You might also like
Still on side, huh, still outside
****, attention, still outside, huh, still outside
Tame Imp, Tame Impala, ****
Tame Impala, stay outside, huh
And I'm still outside, I'm still outside, still outside, huh
Let's get right, huh, let's get right, uh, let's get right, uh, huh
Let's get right, let's get (Ayy, ayy, ayy), let's get right
Let's get (Ayy, ayy, ayy), let's get
Look at new scenes, I opened my life, I'm subject to memes
I signed a few ****, I polished their dreams
An angel on earth, come under my wing
Stop runnin' your publishers, ****
They publish the headlines and say the wrong things
Y'all treat your Lord and Savior like renters' insurance, you know what I mean?
Bada the bada the boom, I bada the boom, I bada the bing
I need a new girl, my old one was mean
I had to let go, forgave all them evils that came to my shows
I channeled them bad **** all in abode
I channeled your trust, I channeled the turbulence, came with the life
I gathered my sinners and asked if I'm right, let's get
I just get right, ****, huh
Let's get right, let's get right, let's get right, shh, shh
Ain't on sight, it's on sight
I don't know you, you, you, you, it's on sight
I don't know you, you, you, you (Ayy, ayy), let's get right
Ayy, all of my **** on Channel 5
I don't channel ten 'til it go time
Used to throw up my uncle's spaghetti
Been told to tote since before I was ready
Back when my mama told me that I was challenged
A single Black woman, you know that she petty
I turned a heavy heart to two million dollars
I put that in totals, reverse outta debty
I gotta, I gotta put on a rager one time
I swung the powder, went major one time
I know some white people servin' no time
I gotta do it for me, do it for, pray for me
Do it for all the ones dyin'
I wanna do it for all the ones cryin'
I wanna, uh, uh, uh, let's get right, huh123Embed",0
"Fallin', dreamin', talkin' in your sleep
I know you want to cry all night, all night
Plottin', schemin', findin'
Reason to defend all of your violent nights
Promise me you will see

Don't you grow up in a hurry, your mom'll be worried, aw
It was all part of the story, even the scary nights
Thank you for all of the glory, you will be remembered, aw
Thank you to all of the heroes of the night (Night, night)
They gotta repaint the colors, the lie is wearin' off
Reality is upon us, colors drippin' off
Colors drippin' off
Niggas is savage, niggas is monsters
Niggas is pimps, niggas is players
'Til niggas have daughters, now they precautious
Father, forgive me, I'm scared of the karma
'Cause now I see women as somethin' to nurture
Not somethin' to conquer
I hope she like Nicki, I make her a monster
Not havin' mnages, I'm just bein' silly
I answered the door like Will Smith and Martin
Nigga, do we have a problem?
Matter fact, Marlon, this ain't Meet the Fockers
I'll beat his ass, pray I beat the charges
No, Daddy don't play, not when it come to they daughters
Don't do no yoga, don't do pilates
Just play piano and stick to karate
I pray your body's draped more like mine
And not like your mommy's
Just bein' salty, but niggas is nuts
And I am a nigga, I know what they want
I pray that you don't get it all at once
Curves under your dress, I know it's pervs all on the net
All in the comments, you wanna vomit
That's your baby, you love her to death
Now she cuttin' class and hangin' with friends
You break a glass and say it again
She can't comprehend the danger she in
If you whoop her ass, she move in with him
Then he whoop her ass, you go through it again
But how you the devil rebukin' the sin?
Let's pray we can put this behind us
I swear that these times is the wildest
She got the scars, they serve as reminders
Blood still on her pajamas
But yesterday is dead, yeah, moment of silence
Next, she'll be off to college and then at the altar
'Cause she know that niggas is savage, niggas is monsters
Niggas is pimps, niggas is players, 'til niggas have daughters
Niggas is pimps, niggas is players, 'til niggas have daughters
You might also like
Don't you grow up in a hurry, your mom'll be worried, aw
It was all part of the story, even the scary nights
Thank you for all of the glory, you will be remembered, aw
Thank you to all of the heroes of the night (Night, night)
They gotta repaint the colors, the lie is wearin' off
Reality is upon us, colors drippin' off
Colors drippin' off

I'm saying it like...
""I want a daughter like Nicki, aw, man, I promise
I'ma turn her to a monster, but no mnages""
I don't know how you saying it but, let 'em hear this108Embed",0
"Last October Grammy-nominated producer KANYE WEST was in a nearly fatal car accident. His jaw was fractured in nearly three places. Two weeks later he recorded this song with his mouth still wired shut... so the world could feel his pain!

Yo, Gee, they can't stop me from rappin', can they?
Can they, Hop?

Through the fire, to the limit, to the wall
For a chance to be with you, I'd gladly risk it all
Through the fire, through whatever, come what may
For a chance at loving you, I'd take it all the way
Right down to the wire, even through the fire
I spit it through the wire, man
There's too much stuff on my heart right now, man
I'd gladly risk it all right now
It's a life-or-death situation, man
Y'all, y'all don't really understand how I feel right now, man
It's your boy, Kanye to the
Chi-Town, what's goin' on?
Uh-huh, yeah, yeah

I drink a Boost for breakfast, an Ensure for dessert
Somebody ordered pancakes, I just sip the sizzurp
That right there could drive a sane man berserk
Not to worry, Mr. H-to-the-Izzo's back to wizzerk
How do you console my mom or give her light support
Tellin' her her son's on life support?
And just imagine how my girl feel
On the plane scared as hell that her guy look like Emmett Till
She was with me before the deal, she'd been tryna be mine
She a Delta, so she'd been throwin' that Dynasty sign
No use in me tryna be lyin', I been tryna be signed
Tryin' to be a millionaire, how I used two lifelines
In the same hospital where Biggie Smalls died
The doctor said I had blood clots, but I ain't Jamaican, man
Story on MTV and I ain't tryna make a band
I swear, this right here, history in the makin', man
You might also like
Through the fire, to the limit, to the wall
For a chance to be with you, I'd gladly risk it all
Through the fire, through whatever, come what may
For a chance at loving you, I'd take it all the way
Right down to the wire, even through the fire

I really apologize for everything right now
If it's unclear at all, man
They got my mouth wired shut
For like I dunno, the doctor said like six weeks
Y'know, he had, I had reconstructive surgery on my jaw
I looked in the mirror
And half my jaw was in the back of my mouth, man
I couldn't believe it
But I'm still here for y'all right now, man
This what I got to say right here, dawg
Yeah, turn me up, yeah, uh

What if somebody from the Chi' that was ill got a deal
On the hottest rap label around?
But he wasn't talkin' 'bout coke and birds
It was more like spoken word, 'cept he's really puttin' it down?
And he explained the story 'bout how Blacks came from glory
And what we need to do in the game
Good dude, bad night, right place, wrong time
In the blink of a eye, his whole life changed
If you could feel how my face felt
You would know how Mase felt (Mason Betha!)
Thank God I ain't too cool for the safe belt
I swear to God, driver two wanna sue
I got a lawyer for the case, to keep what's in my safe safe
My dawgs couldn't tell if I
I looked like Tom Cruise in Vanilla Sky, it was televised
There's been an accident like GEICO
They thought I was burnt up like Pepsi did Michael
I must got a angel, cause look how death missed his ass
Unbreakable, what, you thought they'd call me Mr. Glass?
Look back on my life like the Ghost of Christmas Past
Toys ""R"" Us where I used to spend that Christmas cash
And I still won't grow up, I'm a grown-ass kid
Swear I should be locked up for stupid **** that I did
But I'm a champion, so I turned tragedy to triumph
Make music that's fire, spit my soul through the wire
Through the fire, to the limit, to the wall
For a chance to be with you, I'd gladly risk it all
Through the fire, through whatever, come what may
For a chance at loving you, I'd take it all the way
Right down to the wire, even through the fire

Y'know what I'm sayin'?
When the doctor told me I had, um
That I was gonna have to have a plate in my chin
I said, ""Dawg, don't you realize I'll never make it on a plane now?""
""It's bad enough I got all this jewelry on!""
You can't be serious, man133Embed",0
"I know, I know, I know, I know, know
I know, I know, I know, I know, know
I, I know it, I know it

The most beautiful thoughts are always besides the darkest
Today, I seriously thought about killing you
I contemplated, premeditated murder
And I think about killing myself
And I love myself way more than I love you, so
Today, I thought about killing you, premeditated murder
You'd only care enough to kill somebody you love
The most beautiful thoughts are always besides the darkest
(Mhmmhmmhmmhmmhmm)
Just say it out loud to see how it feels
People say ""don't say this, don't say that""
Just say it out loud, just to see how it feels
Weigh all the options, nothing's off the table
Today, I thought about killing you, premeditated murder
I think about killing myself
And I, I love myself way more than I love you
The most beautiful thoughts are always besides the darkest
(Mhmmhmmhmmhmmhmmhmmhmmhmmhmm)
I think this is the part where I'm supposed to say somethin' good to compensate it so it doesn't come off bad
But sometimes I think really bad things
Really, really, really bad things
And I love myself way more than I love you
See, if I was tryin' to relate it to more people
I'd probably say I'm struggling with loving myself
Because that seems like a common theme
But that's not the case here
I love myself way more than I love you
And I think about killing myself
So, best believe, I thought about killing you today
Premeditated murder
I called up my loved ones, I called up my cousins
I called up the Muslims, said I'm 'bout to go dumb
Get so bright, it's no sun, get so loud, I hear none
Screamed so loud, got no lungs, hurt so bad, I go numb
Time to bring in the drums, that prra-pa-pa-pum
Set the NewTone on 'em, set the nuke off on 'em
I need Coke with no rum, I taste coke on her tongue
I don't joke with no one, they'll say ""He died so young""
I done had a bad case of too many bad days
Got too many bad traits, used the floor for ashtrays
I don't do shit halfway, I'ma clear the cache
I'ma make my name last, put that on my last name
It's a different type of rules that we obey
Ye, Ye, Ye season, nigga, we Old Bay
We was all born to die, nigga, DOA
Niggas say they hero, mm, I don't see no cape
Mm, I don't see no, mm, yeah, I don't see no, mm, mm
If I wasn't shinin' so hard, wouldn't be no shade
Buckwheat-ass nigga, it's gon' be o-tay
Sorry, but I chose not to be no slave
Young nigga shit, nigga, we don't age
I thought I was past my Deebo ways
Even when I went broke, I ain't break
How you gon' hate? Nigga, we go way back
To when I had the braids and you had the wave cap
Drop a pin for the fade and I'm on my way ASAP
Don't get socked in the mouth, you know homie don't play that
Pay the fire marshal bill 'cause this shit done got way packed
They wanna see me go ape (Ape, ape)
All you gotta do is speak on Ye
All you gotta do is speak on Ye
Don't get your tooth chipped like Frito-LayYou might also like119Embed",0
"As I lay me down to sleep
I hear her speak to me
Hello 'Mari, how ya doin'?
I think the storm ran out of rain, the clouds are movin'
I know you're happy, cause I can see it
So tell the voice inside ya head to believe it
I talked to God about you, he said he sent you an angel
And look at all that he gave you
You asked for one and you got two
You know I never left you
Cause every road that leads to Heaven's right inside you
So I can say
Hello, my only one, just like the mornin' sun
You'll keep on risin' 'til the sky knows your name
Hello my only one, remember who you are
No you're not perfect but you're not your mistakes

Hey, hey, hey, hey
Oh, the good outweighs the bad even on your worst day
Remember how I'd say
Hey hey one day, you'll be the man you always knew you could be
And if you knew how proud I was
You'd never shed a tear, have a fear, no you wouldn't do that
And though I didn't pick the day to turn the page
I know it's not the end every time I see her face, and I hear you say

Hello my only one, remember who you are
You got the world cause you got love in your hands
And you're still my chosen one
So can you understand? One day you'll understand

So hear me out, hear me out
I won't go, I won't go
No goodbyes, no goodbyes
Just hello, just hello
And when you cry, I will cry
And when you smile, I will smile
And next time when I look in your eyes
We'll have wings and we'll fly
You might also like
Hello my only one, just like the mornin' sun
You'll keep on risin' 'til the sky knows your name
And you're still my chosen one, remember who you are
No you're not perfect but you're not your mistakes

Hey, hey, hey, hey
Tell Nori about me, tell Nori ab-
I just want you to do me a favor
Tell Nori about me, tell Nori about me
Tell Nori about me, tell Nori about me
Tell Nori about me, tell Nori about me
Tell Nori about me, tell Nori about me
Tell Nori about me...1KEmbed",0
"Baby lion goes
Where the islands go

You say you never saw this comin', well, you're not alone
Million dollar renovations to a happy home
My ex says she gave me the best years of her life
I saw a recent picture of her, I guess she was right
I wake up, assessin' the damages
Checkin' MediaTakeOut
Pictures of me drunk walkin' out with a bitch
But it's blurry enough to get the fake out
I wake up, all veggies no eggs
I hit the gym, all chest no legs
Yep, then I made myself a smoothie
Yeah, then me and wifey make a movie
Chicago, St. Louis, St. Louis to Chicago
ndale, ndale E.I, E.I, uh-oh
You had me drivin' far enough to switch the time zone
You was the best of all time at the time, though
Yeah, you wasn't mine, though
But I still drove thirty hours
And I, I still drove thirty hours to you, yeah

I remember rappin' for Jay and Cam
Young producer just trying to get his flows off
I remember being nervous to do Victoria's Secret
'Til I pictured everybody with they clothes off
Expedition was Eddie Bauer edition
I'm drivin' with no winter tires in December
Skrrt, skrrt, skrrt, like a private school for women
Then I get there and all the Popeye's is finished, girl
You don't love me, you just pretendin'
I need a happy beginnin', middle and endin'
Chicago, St. Louis, St. Louis to Chicago
It's gettin' hot in here, that's all that I know
Got a hotel room, three stars for you
You call down for an omelet, girl, it's 5 in the morning
You realize we at the DoubleTree, not the Aria
Only thing open is Waffle House, girl, don't start with me
I used the Western Union for you like it's no prob'
'Cause you was in college complainin' 'bout it's no jobs
But you were suckin' a nigga dick the whole time
Well, I guess a blowjob's better than no job
You might also like
And I drove back thirty hours, uh

Where the main ties onto the sail
Better on sighting
For astern, oh
3 Stacks, can you help me out?
Thirty hours
Yeah, this type of shit you just ride out to
Thirty hours
Thirty hours
I just be like, it was my idea to have an open relationship
Now a nigga mad
Now I'm 'bout to drive ninety miles like Matt Barnes to kill
Thirty hours
Just to kill
Just to
Just to
I'm about to drive ninety
Ninety miles like Matt Barnes just to whoop a nigga ass
It was my idea and now a nigga (Thirty hours)
Now a nigga mad, now a nigga, uh
A stunna
Whoop him after school just to show I got class
Duh-duh-duh-duh-duh-duh-duh-duh
Duh-duh with you, yeah (Thirty hours)
You know what I'm sayin'? Drop some shit like that
Ayy, ayy, ayy-ayy, ayy, uh
Whoop him after school just to
Thirty hours
Whoop him after school just to show I got class
Uh, igh, uh, uh, 3 Stacks
Thirty hours
Just ride out to that, uh
Check it out: this the bonus track, this the bonus
Thirty hours
My favorite albums used to have like bonus joints like this
That's why they kick it off like this
Yeah, just did that Madison Square Garden
Thirty hours
Had to put the flyest nigga on this shit, ayy, ayy
The pyramids shall rise
Thirty hours
Look at these ultralight beams flowin'
For all the moms, the dads, the kids, the families that shared this moment with us
Let's rock out for 'bout
Thirty hours
You know, ayy, you know
Ayy, you know, ayy, you know
Thirty hours
Whole design team, Yeezy team, music team, ayy
Remember when the whole block'd get shout out?
This my version of a shout-out track
Thirty hours
Let that mothafucka rock, let that, let that, yeah
To my brother Yasiin, holding it down in Africa
Thirty hours
To my family: thank you for holding me down
The media be acting like
Thirty hours
That's Gabe calling
Yo, Gabe
I'm just doing a I'm just doing an adlib track right now
What's up?
Thirty hours
Thirty hours
83Embed",0
"Shit could get menacin', frightenin', find help
Sometimes I scare myself, myself
Shit could get menacin', frightenin', find help
Sometimes I scare, myself, myself

Tweakin', tweakin' off that 2C-B, huh
Is he gon' make it? TBD, huh
Thought I was gon' run, DMC, huh
I done died and lived again on DMT, huh
See, this a type of high that won't come down
This the type of high that get you gunned down
Yeezy, Yeezy trollin' OD, huh
Turn TMZ to Smack DVD, huh
Russell Simmons wanna pray for me too
I'ma pray for him 'cause he got MeToo'd
Thinkin' what if that happened to me too
Then I'm on E! News
Shit could get menacin', frightenin', find help
Sometimes I scare myself, myself
Shit could get menacin', frightenin', find help
Sometimes I scare myself, myself

Ayy, hospital band a hundred bands, fuck a watch
Hundred grand'll make your best friends turn to opps
I hear y'all bringin' my name up a lot
Guess I just turned the clout game up a notch
See, y'all really shocked, but I'm really not
You know how many girls I took to the titty shop?
If she get the ass with it, that's a 50 pop
I still bring the bad bitches in the city out
Uh, just a different type of leader
We could be in North Korea, I could smoke with Wiz Khalifa, uh
Told my wife I've never seen her
After I hit it, bye Felicia, that's the way that I'ma leave it up

Shit could get menacin', frightenin', find help
See, this is why all the bitches fuck with Ye!
Fuck what they talkin' 'bout!
Sometimes I scare myself, myself
They take me on meds, off meds, ask yourself
Shit could get menacin', frightenin', find help
Ask your homegirl right now, ""Look, you had a shot at Ye?""
Sometimes I scare myself, myself
You'd drop everything!
You might also like
Tweakin', tweakin' off that 2C-B, huh
This is why your bitches fuck with me, huh
Smash, she gon' end up on TV, huh
Last thing that you ever wanna see, huh
I can feel the spirits all around me
I think Prince and Mike was tryna warn me
They know I got demons all on me
Devil been tryna make an army
They been strategizin' to harm me
They don't know they dealin' with a zombie
Niggas been tryna test my Gandhi
Just because I'm dressed like Abercrombie

You see? You see?
That's what I'm talkin' 'bout!
That's why I fuck with Ye!
See, that's my third per-
That's my bipolar shit, nigga, what?
That's my superpower, nigga, ain't no disability
I'm a superhero! I'm a superhero!
Agghhh!98Embed",0
